user_name,age,gender,location,category,brand,price in $,click_rate,availability,ratings,image_url,image_description
Customer_6,77,Female,Karratha,Coats & Jackets,Helly Hansen,117.6,326,Available,3,http://i.pinimg.com/400x/70/1c/cf/701ccf9d3c36cee2e29790687ebd604b.jpg, A black and green faux fur coat. It is cropped and has a relaxed fit. The coat is perfect for a night out or a special occasion. It is a statement piece that will turn heads. It is a must-have for any fashionista.
Customer_7,77,Female,Karratha,Shirts & Tops,Vans,36.75,143,Out of Stock,1,http://i.pinimg.com/400x/b6/80/35/b680351fff639881ec1306c55010f361.jpg, A women's short-sleeve crew neck t-shirt with a twist at the waist. The shirt is black and white striped.
Customer_8,77,Female,Karratha,Shoes,Nike,110.25,356,Available,1,http://i.pinimg.com/400x/a0/1e/26/a01e269b475eed438efb34a209f9e125.jpg, These are women's sandals with a unique and stylish design. They are perfect for a summer day out or a night on the town. The sandals are made of high-quality materials and feature a comfortable fit. The straps are adjustable for a custom fit. The sandals are also lightweight and easy to wear.
Customer_9,77,Female,Karratha,Sunglasses,Burberry,102.9,155,Out of Stock,4,http://i.pinimg.com/400x/e3/07/a3/e307a3132e5a5bdc73fec073fb750ee2.jpg,"  खोजें स्टाइलिश और ट्रेंडी सनग्लासेस जो आपके लुक को पूरा करेंगे। हमारे पास विभिन्न प्रकार के आकार, रंग और ब्रांड हैं, इसलिए आपको अपनी पसंद की जोड़ी मिलना सुनिश्चित है। चाहे आप एक बोल्ड स्टेटमेंट पीस या एक अधिक सूक्ष्म जोड़ी की तलाश कर रहे हों, हमारे पास आपके लिए कुछ है। हमारी सनग्लासेस 100% यूवी सुरक्षा के साथ आती हैं, इसलिए आप आश्वस्त हो सकते हैं कि आपकी आंखें सूरज की हानिकारक किरणों से सुरक्षित हैं।"
Customer_10,77,Female,Karratha,Sunglasses,Chanel,185.22,470,Available,5,http://i.pinimg.com/400x/89/e0/c3/89e0c3fe8118ee52aa670ef2d1c6a2ee.jpg, Gold metal oversized sunglasses with a double frame and brown gradient lenses.
Customer_1,21,Male,Hobart,Shirts & Tops,Uniqlo,22.75,383,Available,1,http://i.pinimg.com/400x/64/c8/c6/64c8c6e42c600c23a03a4ebcdffef832.jpg," A women's 3/4 sleeve striped top with the text ""Onward & Upward"" embroidered on the front in blue. The top is orange and white."
Customer_2,21,Male,Hobart,Pants,Puma,27.3,252,Available,5,http://i.pinimg.com/400x/16/e0/d6/16e0d6ae4c6f16bb10d2783ad07371c6.jpg, Women's brown corduroy wide leg pants. The pants have a high waist and a relaxed fit. They are perfect for a casual day out or a night on the town.
Customer_3,21,Male,Hobart,Shirts & Tops,Under Armour,22.75,356,Available,4,http://i.pinimg.com/400x/66/4f/3d/664f3d30314eca6d81643b24a1e68188.jpg, A black sleeveless blouse with a star pattern and a tie at the neck. It is made of a lightweight fabric and is perfect for a summer day. It can be dressed up or down and is a versatile piece that can be worn for many occasions.
Customer_4,21,Male,Hobart,Shirts & Tops,Calvin Klein,22.75,344,Available,2,http://i.pinimg.com/400x/2e/55/3b/2e553be15b7e72be36cbf3e06a970f1e.jpg," A fitted, three-quarter sleeve top with a black and white Breton stripe pattern. It has a round neckline and a ruffled hem. The top is made from a soft and stretchy cotton blend fabric."
Customer_5,21,Male,Hobart,Sunglasses,Michael Kors,63.7,253,Available,3,http://i.pinimg.com/400x/bf/4a/31/bf4a3166671f2d3cf784cbbfcc416273.jpg, Women's semi-rimless sunglasses with a brown tortoiseshell frame and brown gradient lenses. The sunglasses have a metal bridge and temples with a gold finish. The lenses are made of plastic and are scratch-resistant. The sunglasses come with a case and a cleaning cloth.
Customer_6,21,Male,Hobart,"Handbags, Wallets & Cases",Alexander McQueen,91.0,494,Available,1,http://i.pinimg.com/400x/eb/11/cd/eb11cdaa2e093ab4fa07d72e7fedd246.jpg," This is a white leather handbag with a gold chain strap. It is a small bag, perfect for carrying your essentials. It has a quilted design and a gold Chloe logo on the front. The bag is lined with beige fabric and has a small interior pocket. It is a versatile bag that can be dressed up or down and is perfect for any occasion."
Customer_7,21,Male,Hobart,Shoes,New Balance,45.5,391,Available,2,http://i.pinimg.com/400x/0f/85/45/0f854561ffda3ee3438068e82fe6f487.jpg, These are women's leopard print sneakers. They are made of leather and have a rubber sole. The sneakers are lace-up and have a round toe. They are perfect for a casual day out or a night on the town.
Customer_8,21,Male,Hobart,Shirts & Tops,Calvin Klein,22.75,306,Out of Stock,2,http://i.pinimg.com/400x/37/59/8b/37598b12a5c54988c29f3c7fd2da8c2d.jpg," White flutter sleeve tie front top. The top has a relaxed fit and is made from a lightweight, woven fabric. It features a round neckline, short flutter sleeves, and a tie front detail. The top is perfect for a casual day out or a night on the town. It can be paired with jeans, shorts, or skirts."
Customer_9,21,Male,Hobart,Pants,Zara,35.49,202,Available,4,http://i.pinimg.com/400x/20/d0/86/20d0865fadc21fe5b818aff4d46dea92.jpg," White high-waisted, straight-legged pants with belt loops and five pockets."
Customer_10,21,Male,Hobart,Shoes,Vans,45.5,178,Available,4,http://i.pinimg.com/400x/b1/8b/39/b18b39b5052ec4b6f39df79633b3aad9.jpg, Black thong sandals with multicolored rhinestones. The sandals are made of faux leather and have a rubber sole. They are perfect for summer and can be dressed up or down.
Customer_1,35,Male,Launceston,Shoes,Crocs,52.5,153,Available,3,http://i.pinimg.com/400x/65/7d/0f/657d0fba68888217e84b4e1791e06ee2.jpg," These are brown, high heel sandals with a strap around the ankle. The shoe is made of patent leather and has a 3-inch heel. It is perfect for a formal occasion or a night out on the town."
Customer_2,35,Male,Launceston,Pants,Puma,31.5,384,Out of Stock,4,http://i.pinimg.com/400x/32/d4/27/32d42742055468dd106709b411bd554e.jpg," A pair of high-waisted, wide-legged pants in a dark olive green color. They are made from a soft, lightweight fabric and have a relaxed fit. The pants have a drawstring waist and two front pockets. They are perfect for a casual day out or a night on the town."
Customer_3,35,Male,Launceston,Shoes,Salomon,52.5,381,Available,3,http://i.pinimg.com/400x/4b/03/01/4b0301fe03c8ab12dde1af9da0887113.jpg, These are a pair of women's high heel sandals. They are made of blue suede and have a peep toe. The heel is about 4 inches high. The sandals are perfect for a night out on the town. They are stylish and comfortable.
Customer_4,35,Male,Launceston,Shoes,Nike,78.75,500,Out of Stock,3,http://i.pinimg.com/400x/e3/49/5b/e3495b4b8e88c7a7bf07ec2994e1755f.jpg," These are black, mid-calf boots with a patent leather finish. They have a unique, decorative, silver-colored zipper on the side and a 3-inch heel. The boots are perfect for a night out on the town or a special occasion."
Customer_5,35,Male,Launceston,Coats & Jackets,Helly Hansen,84.0,113,Available,3,http://i.pinimg.com/400x/b5/67/7c/b5677ce409928c5b986a13550202a133.jpg," A classic double-breasted blazer in a cream and brown striped linen fabric. It features a relaxed fit with a slightly cropped length. The blazer is lined with a soft, lightweight fabric. It is perfect for a smart casual look and can be worn with a variety of outfits."
Customer_6,35,Male,Launceston,Shirts & Tops,H&M,31.5,192,Available,4,http://i.pinimg.com/400x/c1/21/03/c12103dd53885d10bf19a48b60330f54.jpg, A pink and white striped off-the-shoulder ruffle blouse with long sleeves. The blouse is fitted and has a cropped length. It is perfect for a casual day out or a night on the town.
Customer_7,35,Male,Launceston,Shoes,ASICS,52.5,408,Available,1,http://i.pinimg.com/400x/45/fc/a1/45fca15497750a6264ce4ac00c5ed496.jpg, These are women's green glitter mules with a 3.5-inch heel. They have a unique ruched strap design and are perfect for a night out on the town. The upper is made of glitter fabric and the sole is made of leather. The shoes are available in sizes 5 to 11.
Customer_8,35,Male,Launceston,Skirts,PrettyLittleThing,36.75,317,Out of Stock,2,http://i.pinimg.com/400x/54/07/45/540745444faa09c8f4c06380494185cc.jpg, A floral wrap skirt with a tie waist. The skirt is white with an orange floral print and has a ruffled hem. It is perfect for summer and can be dressed up or down.
Customer_9,35,Male,Launceston,Shorts,Vans,21.0,133,Available,3,http://i.pinimg.com/400x/bd/39/ed/bd39edfaa3eefefcf73e8d073f643a86.jpg, Light blue denim cutoff shorts for girls with frayed hems and five pockets.
Customer_10,35,Male,Launceston,Shirts & Tops,Calvin Klein,26.25,154,Available,3,http://i.pinimg.com/400x/6d/4e/a0/6d4ea052f065e53381e0ca44bd0f4362.jpg," A black sleeveless top with a v-neckline. It is made of a lightweight, woven fabric and has a relaxed fit. The top is perfect for a casual day out or a night on the town. It can be dressed up or down with a variety of accessories."
Customer_1,49,Female,Gold Coast,Sunglasses,Chanel,149.94,275,Available,5,http://i.pinimg.com/400x/b1/7f/d0/b17fd08849c58fcb1a8d123041f838df.jpg, Red plastic round sunglasses with grey lenses. The sunglasses have a keyhole bridge and are made of plastic. They have a medium fit and are unisex.
Customer_2,49,Female,Gold Coast,Pants,H&M,42.84,129,Available,3,http://i.pinimg.com/400x/34/bb/f2/34bbf2681f85f1c3c8fd5c0b78af7e03.jpg," Black high-waisted, full-length leggings made from a soft and stretchy fabric. They have a slim fit and are perfect for layering under dresses, skirts, or tunics."
Customer_3,49,Female,Gold Coast,Shoes,ASICS,59.5,150,Out of Stock,3,http://i.pinimg.com/400x/59/6c/ce/596cce4f3b277632eb7cb2702b2683b8.jpg," These are blue, lace-up sneakers with a white sole. They are made of canvas and have a textured upper. The shoes are from the brand SeaVees and are called the ""Legend Sneaker"". They are available in various colors and are perfect for casual wear."
Customer_4,49,Female,Gold Coast,"Handbags, Wallets & Cases",Alexander McQueen,119.0,368,Available,1,http://i.pinimg.com/400x/1f/45/d8/1f45d8dc787faf0eec5a57567b556cfd.jpg, A black woven straw crossbody bag with a tassel. It has a rectangular shape and a long thin strap. The bag is lined with black fabric. It is perfect for summer and can be worn with a variety of outfits.
Customer_5,49,Female,Gold Coast,Pants,Columbia,35.7,436,Out of Stock,4,http://i.pinimg.com/400x/74/fd/03/74fd039ec577164944ccde22b792efb5.jpg," These are women's high-waisted, wide-legged pants. They are made of a red textured fabric and have a flared silhouette. The pants are perfect for a night out on the town or a special occasion. They can be paired with a variety of tops, such as a cami, blouse, or sweater. For a more casual look, they can be paired with a t-shirt and sneakers."
Customer_6,49,Female,Gold Coast,Shirts & Tops,Adidas,41.65,431,Available,3,http://i.pinimg.com/400x/fc/9c/66/fc9c66e97f3aa142e1093c8fb3589457.jpg," Rails Hunter Plaid Flannel Shirt - Blue Multi - Rails' 'Hunter' flannel shirt is a perfect piece for the cooler months. It's made from soft, lightweight fabric and features a classic plaid pattern in shades of blue, purple, and white. The shirt has a relaxed fit and can be worn tucked in or out. It's perfect for layering over a tank top or T-shirt on chilly days."
Customer_7,49,Female,Gold Coast,Shirts & Tops,Forever 21,32.73,476,Out of Stock,4,http://i.pinimg.com/400x/e1/02/9b/e1029b34af185a762a066e2c31357a89.jpg, Women's metallic gold long sleeve bodysuit with a high Victorian-style collar and a deep V-neckline. The bodysuit is made of a ribbed knit fabric and has a slim fit. It is perfect for a night out on the town or for a special occasion.
Customer_8,49,Female,Gold Coast,Shirts & Tops,Calvin Klein,29.75,161,Out of Stock,3,http://i.pinimg.com/400x/eb/4d/21/eb4d21ac43442242e93192bbb141f2ed.jpg," A women's gray t-shirt with the text ""over ice"" in yellow letters. The shirt has a relaxed fit and a crew neck. It is made of 100% cotton and is machine washable. The shirt is perfect for a casual day out or a summer barbecue."
Customer_9,49,Female,Gold Coast,Pants,Express,35.7,472,Available,3,http://i.pinimg.com/400x/3e/7d/71/3e7d7182abb0890b610d49fd8328fb39.jpg," 👖 A pair of mid-rise, skinny jeans with a dark blue wash and floral embroidery on the front. The jeans have a slim fit through the hips and thighs, and a slightly flared leg opening. They are made from a stretch denim fabric and have a comfortable fit. The jeans are perfect for a casual day out or a night on the town."
Customer_10,49,Female,Gold Coast,Pants,Lee,35.7,353,Out of Stock,4,http://i.pinimg.com/400x/7b/a9/22/7ba9226f13779040077a749c84a320c6.jpg, Black high-rise skinny jeans with a mid-rise and a skinny leg. They are made with a super-soft stretch fabric that hugs your curves in all the right places. They have a classic five-pocket design and a zip fly with a button closure.
Customer_1,41,Male,Mildura,Shirts & Tops,Forever 21,30.53,357,Out of Stock,1,http://i.pinimg.com/400x/77/30/40/7730402c18ad692d44e806c7062b3ff4.jpg," A pink and white elephant print, long sleeve, button down, relaxed fit, collared, front tie, lightweight, cotton poplin shirt."
Customer_2,41,Male,Mildura,Skirts,Express,38.85,495,Available,1,http://i.pinimg.com/400x/bd/55/27/bd55273a3dfb384662b55b0f9d101130.jpg, A black pleated faux leather skater skirt. It has a fitted waist and a flared hem. The skirt is above the knee.
Customer_3,41,Male,Mildura,Pants,Adidas,46.62,253,Out of Stock,2,http://i.pinimg.com/400x/34/9a/e4/349ae484e07964d8376e10b11a808d00.jpg, Light blue distressed skinny jeans with paint splatters.
Customer_4,41,Male,Mildura,Shirts & Tops,Puma,27.75,428,Available,3,http://i.pinimg.com/400x/e8/33/19/e8331919821640b12bed1f75cd8b0cca.jpg, A white v-neck t-shirt with short sleeves. The shirt has a relaxed fit and is made from a lightweight jersey fabric. It features a floral cut-out design on the front. The shirt is perfect for a casual day out or a night on the town. It can be dressed up or down with a variety of accessories.
Customer_5,41,Male,Mildura,Shoes,Timberland,55.5,138,Available,3,http://i.pinimg.com/400x/8c/03/57/8c03572aa80804cbfaff150ee1fb51d5.jpg, TOMS Men's Classics Alpargata Slip-On Casual Shoes - Black
Customer_6,41,Male,Mildura,Skirts,Express,38.85,215,Available,2,http://i.pinimg.com/400x/04/a9/7f/04a97f98df60e9b1698071dfafa349fc.jpg, A light blue denim skirt with a frayed hem and a ruffled bottom. It is a high-waisted skirt that sits just above the natural waistline. The skirt is fitted through the hips and has a flared A-line silhouette. It is made of a stretch denim fabric that is comfortable to wear. The skirt is perfect for a casual day out or a night on the town.
Customer_7,41,Male,Mildura,"Handbags, Wallets & Cases",Michael Kors,111.0,312,Available,5,http://i.pinimg.com/400x/09/83/dc/0983dc2bdaf66515ec3c349bdf5a4a47.jpg, This is a black Prada crossbody bag. It is made of nylon and has a silver Prada logo on the front. The bag has a long shoulder strap and a zip closure. It is perfect for everyday use or for travel.
Customer_8,41,Male,Mildura,Coats & Jackets,Marmot,88.8,291,Available,5,http://i.pinimg.com/400x/ba/b1/b2/bab1b28a9899957e3f44df54a35f907c.jpg," Coats & Jackets > Outerwear > Faux Fur Coats
Women's faux fur coat in a cropped length. It features a relaxed fit, with a wide collar and front hook-and-eye closure. The coat is fully lined."
Customer_9,41,Male,Mildura,Shirts & Tops,Nike,41.63,408,Available,5,http://i.pinimg.com/400x/30/4e/e2/304ee2d341b5c40439875dd35193ac46.jpg, A blue and white printed linen top with a v-neckline and elbow-length sleeves. The top is loose-fitting and has a relaxed silhouette. It is perfect for a casual day out or a beach day.
Customer_10,41,Male,Mildura,Shoes,ASICS,55.5,498,Out of Stock,4,http://i.pinimg.com/400x/7a/94/cf/7a94cf23508b02ad224e204c32a38613.jpg, Women's black leather thong sandals with a unique knotted design. The sandals have a flat sole and are perfect for casual wear.
Customer_1,64,Female,Karratha,Shoes,Birkenstock,67.0,401,Available,2,http://i.pinimg.com/400x/c1/0e/d5/c10ed5c3358a88d642a71904ae812827.jpg," These are lace up, peep-toe espadrille sandals with a flatform sole. They are made of leather and have a light pink color. The sandals are perfect for summer and can be dressed up or down. They are also very comfortable and easy to wear."
Customer_2,64,Female,Karratha,Skirts,Abercrombie & Fitch,46.9,134,Available,2,http://i.pinimg.com/400x/39/8b/36/398b366618fe958a7c028663366fc70a.jpg," A floral, yellow, high-waisted, maxi skirt with a ruffled hem and a side slit. It is a wrap skirt with a tie closure."
Customer_3,64,Female,Karratha,Shoes,Timberland,67.0,479,Available,5,http://i.pinimg.com/400x/85/a5/a3/85a5a3eb643455e007f108d1184aee2e.jpg, These are black leather loafers with a gold-tone metal buckle on the vamp. They have a rubber sole and a stacked heel. The shoes are made in Italy and are available in whole sizes 5-11.
Customer_4,64,Female,Karratha,Shoes,Under Armour,67.0,237,Out of Stock,1,http://i.pinimg.com/400x/7a/e5/77/7ae577e564c6ac5775227d24d46f4c11.jpg, These are women's shoes. They are made of brown suede and have a 3-inch heel. They are open-toed and have a slingback strap with a buckle closure. The shoes are perfect for a casual day out or a night on the town.
Customer_5,64,Female,Karratha,Coats & Jackets,Calvin Klein,107.2,202,Available,1,http://i.pinimg.com/400x/46/c8/36/46c836c159206845e661bdf7def38653.jpg," A black moto-style jacket is a timeless classic that can be dressed up or down. It is made from high-quality faux leather and features a slim fit, with a snap-down collar, and two front zipper pockets. The jacket is fully lined and has a soft, faux fur lining for added warmth. It is perfect for a night out on the town or a casual day on the go."
Customer_6,64,Female,Karratha,Pants,Wrangler,40.2,196,Available,4,http://i.pinimg.com/400x/fc/42/0c/fc420c346cb62c089a960634f3bb78ac.jpg," A pair of black, mid-rise skinny jeans with a dark wash and a slight stretch. They have a classic five-pocket design and a zip fly with a button closure. The inseam is 28 inches."
Customer_7,64,Female,Karratha,Coats & Jackets,Columbia,107.2,500,Available,3,http://i.pinimg.com/400x/c7/ec/50/c7ec502d74f4dae1e26b51a581c68227.jpg, A black moto-style faux leather jacket with silver hardware. It has a slim fit and cropped length. The jacket is fully lined and has two front zipper pockets.
Customer_8,64,Female,Karratha,Shirts & Tops,Gap,33.5,431,Available,3,http://i.pinimg.com/400x/9c/f8/4a/9cf84a96d51f4a2d2b19428fe0d02760.jpg," White sleeveless ruffle top with a v-neckline. The top is made of a lightweight, flowy fabric and has a relaxed fit. It is perfect for a casual day out or a night on the town."
Customer_9,64,Female,Karratha,Shirts & Tops,Adidas,46.9,417,Available,5,http://i.pinimg.com/400x/4a/2b/e1/4a2be13ce4535d4e84e966e0d91dfd11.jpg, A fitted short-sleeve maternity top with a boat neck and a front pocket. The top is made of a soft and stretchy cotton blend fabric and features a relaxed fit. It is available in a variety of colors and patterns.
Customer_10,64,Female,Karratha,Shoes,Timberland,67.0,312,Available,4,http://i.pinimg.com/400x/45/e6/46/45e646930d81350efb7ecbdd36a0adf5.jpg, These are ASOS DESIGN wide fit flat over the knee boots in tan. They are made from a faux suede material and feature a lace-up back and a side zip closure. The boots have a flat heel and a pointed toe.
Customer_1,63,Female,Dubbo,Shoes,Dr. Martens,66.5,435,Out of Stock,3,http://i.pinimg.com/400x/e4/b9/67/e4b9670be278a20430e6e75ec3747ed0.jpg, These are women's beige leather sandals. They have a wide strap that goes over the top of the foot and a smaller strap that goes between the toes. The sole is made of rubber and is flat. These sandals are perfect for summer and can be worn with a variety of outfits.
Customer_2,63,Female,Dubbo,Shirts & Tops,Gap,33.25,410,Available,3,http://i.pinimg.com/400x/e1/23/53/e1235393e909667cfebac627daa6f3f8.jpg," A white T-shirt with black stars all over. The shirt has a relaxed fit and a crew neck. It is made of 100% cotton and is machine washable. The shirt is perfect for a casual day out or a night on the town. It can be dressed up or down, making it a versatile piece for any wardrobe."
Customer_3,63,Female,Dubbo,Shirts & Tops,Levi's,33.25,114,Available,1,http://i.pinimg.com/400x/49/90/72/499072d9ad9653b17f56b45f6078d834.jpg," A gray v-neck shirt with the words ""Be Kind"" written on it in a rainbow of colors. The shirt is made of a soft and comfortable material and is perfect for everyday wear. It can be dressed up or down and is a great way to show your support for peace and kindness. The shirt is available in a variety of sizes and is sure to become a staple in your wardrobe."
Customer_4,63,Female,Dubbo,Shoes,Puma,66.5,230,Available,5,http://i.pinimg.com/400x/5f/2f/71/5f2f71cf01a5815bcad8db74bdb1bb27.jpg, A pair of black leather shoes with a green and red striped detail and a bee buckle. The shoes are wingtip brogues with a lace-up closure. They have a stacked heel and a rubber sole. The shoes are made in Italy.
Customer_5,63,Female,Dubbo,Coats & Jackets,The North Face,106.4,456,Available,4,http://i.pinimg.com/400x/6f/97/71/6f97716048879cf165d9223685dccaea.jpg," A brown faux leather moto jacket with a slim fit, asymmetrical zip closure, and two front zippered pockets. It is perfect for a casual day out or a night on the town."
Customer_6,63,Female,Dubbo,Shoes,Adidas,93.1,211,Out of Stock,5,http://i.pinimg.com/400x/5f/b5/05/5fb505e39e5ad94eaad1ad05b1ccb489.jpg, These are women's black leather boots. They have a shaft height of 15 inches and a heel height of 3 inches. The boots are made of genuine leather and feature a side zipper closure. They have a rubber sole and a padded insole. The boots are available in whole sizes 5-11.
Customer_7,63,Female,Dubbo,"Handbags, Wallets & Cases",Coach,133.0,256,Available,5,http://i.pinimg.com/400x/f1/8d/7b/f18d7b3ea5438a89fc01c50ba435e67f.jpg, A white leather crossbody bag with a gold chain strap. The bag has a quilted pattern and a gold GG logo on the front. It is perfect for a night out or a special occasion. It is made of high-quality materials and is sure to last for years to come.
Customer_8,63,Female,Dubbo,Pants,Zara,51.87,487,Available,3,http://i.pinimg.com/400x/59/98/ca/5998cae639b24b04aee23ff13a3a6ebd.jpg," A pair of slim-fit, cropped pants with a high waist and side stripes. The pants are navy blue with bright pink stripes running down the side of the legs. They are made from a stretchy, lightweight fabric and have a comfortable, relaxed fit. The pants are perfect for a casual day out or a night on the town."
Customer_9,63,Female,Dubbo,"Handbags, Wallets & Cases",Valentino,133.0,241,Available,1,http://i.pinimg.com/400x/b4/31/4b/b4314b336be0d5bd7950c539a3d0951a.jpg," A red leather crossbody bag with a gold buckle and an adjustable strap. The bag is lined with black fabric and has two compartments, one with a zipper closure and one with a snap closure. The bag is in good condition and shows only minor wear and tear."
Customer_10,63,Female,Dubbo,Shoes,Skechers,66.5,158,Out of Stock,1,http://i.pinimg.com/400x/f6/c7/c8/f6c7c8939c3a302040969242a16c9bf5.jpg, These are women's shoes. They are a slip-on style with a unique geometric heel. The shoes are made of beige suede and have a lightly textured finish. They would be perfect for a casual day out or a night on the town.
Customer_1,22,Female,Wagga Wagga,Shoes,Vans,46.0,336,Available,3,http://i.pinimg.com/400x/41/27/44/412744890d3f2a3782246d183912d317.jpg, These are black leather clogs with a pointed toe and a 2-inch heel. They are perfect for a casual day out or a night on the town. They are made of high-quality materials and are sure to last for years to come.
Customer_2,22,Female,Wagga Wagga,Shoes,Birkenstock,46.0,429,Available,1,http://i.pinimg.com/400x/cd/f3/7f/cdf37f5ae42596421343ace24ccf018b.jpg, These are a pair of women's high heels. They are made of leather and have a pointed toe. The heels are 4 inches tall. These shoes would be perfect for a formal event or a night out on the town.
Customer_3,22,Female,Wagga Wagga,Pants,Express,27.6,407,Available,5,http://i.pinimg.com/400x/c3/41/a1/c341a150397ddc8a8ef1ea40bee5fd1e.jpg," A pair of black and white striped, wide-legged pants with a tie腰带. The pants are made of a lightweight, flowy fabric and are perfect for a casual day out or a night on the town."
Customer_4,22,Female,Wagga Wagga,Shorts,Under Armour,18.4,195,Out of Stock,3,http://i.pinimg.com/400x/6e/31/89/6e31895a5a872920b58b903f87e3fac9.jpg," Women's teal blue mid-rise chino shorts with belt loops, five pockets, and a zip fly with button closure."
Customer_5,22,Female,Wagga Wagga,"Handbags, Wallets & Cases",Dior,92.0,334,Available,2,http://i.pinimg.com/400x/14/64/bd/1464bd35fdc7eb8f3947d2b24e7666cf.jpg, This is a black handbag with a gold chain strap and a black bow on the front. It is made of faux leather and has a gold-tone clasp. The bag is lined with black fabric and has a small interior pocket. It is perfect for a night out or a special occasion. It can be carried as a shoulder bag or a crossbody bag.
Customer_6,22,Female,Wagga Wagga,Shoes,Reebok,46.0,277,Available,5,http://i.pinimg.com/400x/c5/2d/c2/c52dc2df0533b60bf7b447381dce4fb1.jpg, Women's flip-flops. The flip-flops are made of rubber and have a textured footbed. They are gold in color and have a slim strap.
Customer_7,22,Female,Wagga Wagga,Shoes,ASICS,46.0,256,Available,3,http://i.pinimg.com/400x/02/1e/04/021e04b86a444db1d93a4e1edb2dfe44.jpg, These black suede sandals are perfect for a night out on the town. They feature a unique knotted design and a comfortable heel. The ankle strap with a buckle closure ensures a secure fit.
Customer_8,22,Female,Wagga Wagga,Pants,Dickies,27.6,483,Available,3,http://i.pinimg.com/400x/f1/76/da/f176dac197a5dc1386e75276def45734.jpg," Light blue, high-waisted, straight-legged jeans with a cropped inseam."
Customer_9,22,Female,Wagga Wagga,Shoes,ASICS,46.0,172,Available,5,http://i.pinimg.com/400x/df/e7/fb/dfe7fb1a9ed0a675175ed4611c1b8ac3.jpg, These are women's shoes. They are made of brown suede and have a heel. They are perfect for fall and winter weather.
Customer_10,22,Female,Wagga Wagga,Pants,H&M,33.12,355,Available,4,http://i.pinimg.com/400x/1f/77/2c/1f772ce8ee11c426d98317ee7a03daef.jpg, Women's mid-rise skinny jeans with a light blue wash and cropped length. They have a slim fit through the hips and thighs with a slightly flared leg opening. The jeans are made from a stretch fabric for a comfortable fit.
Customer_1,51,Female,Bundaberg,Earrings,Kendra Scott,60.5,258,Available,5,http://i.pinimg.com/400x/c5/5e/ce/c55ece87e42bd5a7830be01be91cab7b.jpg," A pair of silver hoop earrings. The earrings are made of a thin, lightweight metal and have a smooth, shiny finish. They are perfect for everyday wear and can be dressed up or down."
Customer_2,51,Female,Bundaberg,Shoes,Reebok,60.5,475,Available,2,http://i.pinimg.com/400x/3e/d2/a8/3ed2a8ccb81210ea9a3f2d221dad9072.jpg, These black leather ankle boots are perfect for a night out on the town. They feature a unique cut-out design with gold buckles and a chunky heel. The boots are made in Italy and are true to size.
Customer_3,51,Female,Bundaberg,"Handbags, Wallets & Cases",Chanel,200.0,135,Available,4,http://i.pinimg.com/400x/91/46/d0/9146d01636639a8bddd9cf621251948d.jpg," A blue leather handbag with a unique crescent shape. It has a top handle and a long shoulder strap, making it versatile and easy to carry. The bag is made of high-quality leather and has a luxurious feel. It is perfect for everyday use or for special occasions."
Customer_4,51,Female,Bundaberg,Sunglasses,Gucci,169.4,315,Out of Stock,3,http://i.pinimg.com/400x/2a/1f/6f/2a1f6f22ef434cb723b6a8eab72191eb.jpg, These are aviator-style sunglasses with a metal frame and brown lenses. They have a classic look and are perfect for everyday wear. The sunglasses are made with high-quality materials and are durable. They are also lightweight and comfortable to wear.
Customer_5,51,Female,Bundaberg,Shirts & Tops,Puma,30.25,141,Available,1,http://i.pinimg.com/400x/dc/39/e7/dc39e775677d69e41be372fe9f059d21.jpg, A black sweater with a round neck and tiered ruffle sleeves. It is made of a soft and lightweight knit fabric and is perfect for a casual day out or a night on the town.
Customer_6,51,Female,Bundaberg,Earrings,Burberry,60.5,447,Available,1,http://i.pinimg.com/400x/ce/8b/3f/ce8b3f6113e09b3365883920908785d2.jpg, These earrings are made of rose gold and feature a unique geometric design. They are perfect for any occasion and will add a touch of elegance to any outfit. The earrings are also lightweight and comfortable to wear.
Customer_7,51,Female,Bundaberg,Shoes,Skechers,60.5,440,Out of Stock,2,http://i.pinimg.com/400x/25/42/27/254227d7c5ee1cb1e4db93a5b4b3377e.jpg, A pair of women's running shoes. They are dark gray with light gray and purple accents. The shoes have a mesh upper with synthetic overlays. The midsole is made of foam and has a rubber outsole. The shoes are designed for runners who overpronate.
Customer_8,51,Female,Bundaberg,Pants,Uniqlo,36.3,499,Available,5,http://i.pinimg.com/400x/44/2e/89/442e89bf517e43eca071ce3eb434061b.jpg," Black pants with pink Karl Lagerfeld logo embroidery down the side of the leg. The pants are made of a soft, stretchy material and have a relaxed fit. They are perfect for a casual day out or a workout."
Customer_9,51,Female,Bundaberg,Shoes,Puma,60.5,428,Out of Stock,5,http://i.pinimg.com/400x/6e/0d/f0/6e0df0d84cbdabf60e2256666e687856.jpg," These black suede Manolo Blahnik BB pumps are a timeless classic. They feature a pointed toe, a slim stiletto heel, and a sleek, minimalist design. The perfect shoes for any special occasion, these pumps will make you look and feel your best."
Customer_10,51,Female,Bundaberg,Shirts & Tops,Under Armour,30.25,136,Available,1,http://i.pinimg.com/400x/e3/c8/5a/e3c85a1d63c03575da6600656bea5c6d.jpg, This is a women's white silk blouse with a pussycat bow. It has long sleeves and a relaxed fit. The blouse is perfect for a formal occasion or a night out on the town. It can be paired with a variety of skirts or pants.
